"expStartTime" "subjectID" "condition" "block" "timespent" "berries_found" "delta_after_food_200" "delta_after_food_300" "delta_speed_after_food_200" "delta_speed_after_food_300" "delta_speed_after_food_200_t1" "delta_speed_after_food_300_t1" "delta_speed_after_food_200_t2" "delta_speed_after_food_300_t2" "delta_speed_after_food_200_t3" "delta_speed_after_food_300_t3" "delta_speed_after_food_200_t4" "delta_speed_after_food_300_t4" "delta_speed_after_food_200_t5" "delta_speed_after_food_300_t5" "mean_speed_pxps_t1" "mean_speed_pxps_t2" "mean_speed_pxps_t3" "mean_speed_pxps_t4" "mean_speed_pxps_t5"
2019030791022 36 "sad" "baseline" 299.997078502786 128 0.0249421764933874 0.0247940251222262 0.0616223131503379 0.062074132252615 0.0617004258897569 0.0616671563696948 0.0527997036637931 0.0524544028180619 0.0508720329829629 0.0572507091144943 0.0836547766791453 0.0795082061459322 0.0565191813877651 0.0568190245194869 92.0326000716187 117.226731282498 128.298164073421 134.847351376016 145.926361765258
2019030791022 36 "sad" "main" 299.985953388264 146 0.0338463788379655 0.033360674348139 0.066824362302883 0.0666905543642218 0.0544283558238631 0.0532730526881256 0.0877768638051151 0.0845246249845552 0.0614114545739218 0.061375606069452 0.0609338331442275 0.0661429678729553 0.0640114546795258 0.0629827417150698 93.5051082273995 120.850017782358 131.805300788453 138.320005003006 148.004789527597
20190307110426 37 "excited" "baseline" 299.991381311534 55 0.0383426483406508 0.0359107776716644 0.0803034855866236 0.0696315730858713 0.0436545181274415 0.039415512084961 0.0486281002269074 0.0353787231445314 0.102581961765762 0.0935933110038228 0.110586853027343 0.112857288688556 0.0970866810191763 0.0836674001120931 14.68861636386 61.9429320014774 72.0514338353946 81.043108487923 73.3302388457081
20190307110426 37 "excited" "main" 299.995084350006 102 0.0261088216904822 0.0267061827278876 0.110632137046991 0.0905861395293591 0.119570043390448 0.105133541932627 0.0828467104651716 0.0641781986460969 0.103035173187986 0.0841704907136806 0.098382889415777 0.083826702174295 0.153153203328449 0.115558362688336 45.4304130740282 75.5339435163602 67.8361341846082 92.4063941728473 93.4610966666964
20190308130648 38 "sad" "baseline" 300.013354987405 109 0.0169912422416824 0.0146467169481203 0.0578563092233001 0.0567358275547253 0.0376894226074219 0.0235564041137695 0.0602011202298688 0.0568313558389863 0.053544293812342 0.0564982785834238 0.0507432368445021 0.0520832374768382 0.0679300568595767 0.0627716420491538 15.1308354365586 85.080228654933 110.336129607686 120.175420370151 133.421170615418
20190308130648 38 "sad" "main" 300.001650619813 136 0.0160237497445207 0.016690130822923 0.0697008617663509 0.0692713948825719 0.0665462784943763 0.0709362430968425 0.0721772531362666 0.0687273672102844 0.0694402612180127 0.0701300775183069 0.058804325997489 0.0581918405706234 0.0834427702272093 0.079095430484488 73.4144306589493 101.243172164512 111.268716171775 128.064203302347 143.362286353035
20190308140525 39 "excited" "baseline" 299.99675581362 116 0.0276168382588373 0.0304711338046809 0.0593638197424375 0.059203560576527 0.0512882995605475 0.049866428375245 0.0526133374665917 0.0551690796299988 0.0574888916015614 0.0542414494923172 0.0642127670780307 0.0629426059770231 0.0610541490146094 0.0635225152535874 27.897265187954 46.4705285376633 109.885414597934 122.169353826571 135.101446435003
20190308140525 39 "excited" "main" 300.027122327893 144 0.0281329073928116 0.0294864159302216 0.0604578729584102 0.0611982127094997 0.056347432753619 0.0558944288942994 0.0741785515679238 0.072227355062742 0.0570705017513701 0.0582148581729349 0.065434962681362 0.0651301993540658 0.0548754063197536 0.0598907432972292 85.8097983788942 112.797824895244 125.611224182129 135.143330152403 146.978346442954
20190308150423 40 "sad" "baseline" 299.993161417887 127 0.0176601236841855 0.0169223027907145 0.109524462288637 0.0945933301088886 0.0548379727343582 0.0419275282087371 0.104317307105431 0.086750739559329 0.115966458209149 0.0979496752141596 0.119120405273436 0.113837188774359 0.150284954503253 0.129822243551821 66.7971205300166 90.948019525659 97.2133465298987 105.705035650617 122.444362073906
20190308150423 40 "sad" "main" 299.990898895907 141 0.0161428550718731 0.0163833021901046 0.107880184362966 0.0956595845590358 0.0657982341323901 0.0555078248803563 0.111802388971502 0.0970111173741961 0.108414044033397 0.0990112415061279 0.120914058939616 0.100245283156175 0.133049512402765 0.126390441846698 76.6310771405408 89.6290678986406 96.8799085643194 111.663934201276 124.271722057173
20190308161404 40 "sad" "baseline" 299.993043770154 112 0.0261952554448282 0.0247043296062156 0.0532557144147188 0.0531014427204969 0.0600735199668196 0.0565349137081825 0.0463701171874999 0.0506746682926097 0.0430176312995681 0.0462025968416351 0.0450305128097537 0.0468156447777384 0.0868306693710202 0.0751336657682207 49.7255333685106 80.5095459796631 114.974100248292 124.194770717793 134.614498058501
20190308161404 40 "sad" "main" 300.004083358841 102 0.0250675272652192 0.0239594916684383 0.0666113227055457 0.0673547428016406 0.078505667242724 0.0873709959435238 0.0536318333943674 0.0546362139104476 0.0554609257834298 0.0543619675688691 0.0635973289317656 0.0604107487144654 0.234635696411133 0.177608216025613 72.8527332197724 113.569952874923 119.637930628297 126.95752468089 133.577215102915
20190312130251 42 "sad" "baseline" 299.995974599679 106 0.0258554099104576 0.0260091281123324 0.0972096131522699 0.0878802809819323 0.0505906677246093 0.0381710815429687 0.0482156379006123 0.0400658690508673 0.094446852677352 0.0813618606463817 0.108556708207564 0.109250252695805 0.128000248078376 0.113375592990147 8.01668907522578 55.1596493887863 74.5692658489921 97.0828826347407 99.8118660295006
20190312130251 42 "sad" "main" 300.005173401628 134 0.0133573042421511 0.0126617891940416 0.107959521545166 0.0927505786862166 0.0610943693681199 0.046449973012887 0.105474062229805 0.0904885492056535 0.122070454386922 0.1000782199507 0.115897908238002 0.09254829740659 0.144998980113439 0.146677421456451 80.5155422086057 89.5031001764091 98.6373633509098 111.149825460356 121.339291156271
20190312131046 43 "excited" "baseline" 299.991665192557 69 0.0187178731966419 0.0202385773974178 0.0639375557269281 0.0567119865770946 0.0630123779296882 0.0568858200073248 0.0522834815979005 0.0494434645516533 0.0559060929038309 0.0494050141897368 0.0893252275427994 0.0752595113016867 0.104665080479214 0.0831979719575471 35.4131555281014 85.0670558390246 62.6469108130544 72.873436159721 112.072285970052
20190312131046 43 "excited" "main" 300.010994544084 114 0.0284581709425949 0.0294546336825229 0.0631338153142923 0.0637439056705166 0.0791007160533561 0.0774924157069282 0.0538720261710035 0.0557601710728242 0.0620128464588913 0.0634966509635454 0.0519130897521974 0.0545053423368016 0.0778002705165322 0.0750845035067474 26.70651860582 96.6736607346488 110.003515049197 119.285837922912 133.109204275949
20190312134824 44 "sad" "baseline" 300.011072123509 114 0.0206772962807613 0.0211970419135786 0.0596707297077644 0.0638318883814074 0.0470060932343024 0.0504438642614033 0.0826576249864369 0.0813910963736176 0.0516040919377245 0.0633685805126449 0.0574110822254802 0.0608497577535696 0.0628706073760991 0.0642509908387159 87.3525682650144 100.889079917211 93.3395858682168 123.603822889756 130.413141029579
20190312134824 44 "sad" "main" 299.99819152398 137 0.0230841632127458 0.023764710422726 0.0737137481880386 0.073487001085587 0.0455967455412215 0.0502990385356706 0.0637176384385573 0.0640868452236987 0.111395700759247 0.114702219206557 0.0606576495511195 0.0590204398415309 0.0720058787091178 0.0636951903090647 77.710866972099 108.690887856529 123.108153200116 131.849456651634 144.312016452338
20190312140218 45 "excited" "baseline" 299.999408641977 96 0.0292940607777348 0.0299200916139591 0.0993158903988924 0.0815344628366101 0.0299993133544925 0.0199995422363283 0.0497738525390629 0.0371579345703127 0.132698768404633 0.113668943927111 0.118236966273168 0.0952074630702783 0.10518738708496 0.0884290616716649 15.3159926087763 68.2290272319748 79.6023691044144 93.1246182693221 101.075222061874
20190312140218 45 "excited" "main" 300.003393893949 124 0.0280577726772099 0.0288516703100986 0.117000903993758 0.100052176769449 0.0543899154663088 0.038860549926758 0.106524920030074 0.0891841671513577 0.124265695547129 0.10277889987154 0.15268881451642 0.14326553156384 0.144958027430943 0.123210388614769 74.3478798997848 89.4239077835277 98.711552779531 111.923363505915 111.247553715417
20190312160113 45 "excited" "baseline" 300.005180344576 117 0.0258905395123148 0.0254350436860658 0.105562199554799 0.087283280990588 0.060969668844472 0.0476682232712847 0.104272979736328 0.0866887786865236 0.112400815096768 0.0906950798034669 0.121608842773437 0.102600537585583 0.124669557768722 0.104245366786365 55.7592665339091 81.4479015252091 98.1388327201736 105.153241600015 104.013125249369
20190312151922 46 "sad" "baseline" 299.991160473494 136 0.027848528658086 0.027532521701353 0.0645232287735498 0.0637354224239708 0.0507523384094242 0.0514223928451545 0.0854134183137306 0.0838054755038179 0.0600589656829837 0.0604066151839039 0.061383036328601 0.0604337874483475 0.0685444695608948 0.0657928088795049 74.5184042619337 108.360942615479 119.343000711122 129.98581598477 140.774813932531
20190312151922 46 "sad" "main" 300.001908091624 150 0.0240567092491836 0.023596700724722 0.0649803352653206 0.0638321402373108 0.0419031784392451 0.0424251114229853 0.0779607174772046 0.080083555237534 0.0620001782787091 0.0604205771645349 0.0623860753896288 0.0554775941526737 0.0828723043570828 0.0817442796332971 94.3696426811569 112.337063341884 129.000036973885 135.667059590354 152.145932594007
20190312161633 47 "excited" "main" 300.004530424299 156 0.0203585199886851 0.0206377896117779 0.113464846719951 0.0942232249534212 0.078323065671054 0.0623203762278839 0.132605376631449 0.11367189135902 0.126292052132741 0.111550225861217 0.120310665766399 0.0975974106002647 0.119421373514029 0.0931050766713523 81.2218499632992 100.950589400899 112.481732408127 121.286830390481 127.272578319636
2019031485821 48 "sad" "baseline" 300.012034310433 91 0.021960133955613 0.0211997365014346 0.0666321932854045 0.0642091231273628 0.139498901367188 0.108936555862427 0.0866788234081903 0.0851012893487099 0.0564478492736801 0.0576055240631086 0.053273097991943 0.0470814775739395 0.0578612899780276 0.0573779864188955 16.4810266956327 86.786156503168 91.5850112124456 101.289965826847 120.154301260163
2019031485821 48 "sad" "main" 299.997946686912 118 0.0166749433384552 0.0167394492612693 0.0614697462178895 0.0613753142468214 0.106564212196752 0.108346380444467 0.0578697204589838 0.0558612475432626 0.0467562831531874 0.0475952367182381 0.0548907028198245 0.0545761047363284 0.0503105020523079 0.0503372123024687 95.183483619762 111.178743657866 112.037323938914 129.24690767176 133.811124665924
20190314100717 49 "excited" "baseline" 300.004902051049 124 0.0176614715007243 0.0179832155448672 0.0598242757403308 0.060487961157663 0.0509574253775857 0.0474898273103378 0.0418966790561017 0.043930938720703 0.0938876658472524 0.0993684376631167 0.0478890364510675 0.0467376645533119 0.060193289224204 0.0580151556346046 69.2691887357006 100.012199722645 123.242566638259 128.551606739081 87.0410860121401
20190314100717 49 "excited" "main" 300.004994724839 141 0.0153707044559141 0.016746266084132 0.0572169197105707 0.0563741425774028 0.0558039797828313 0.0623953039208239 0.0566318558402669 0.0537984787840265 0.0683103194964933 0.0687432565103987 0.0522789400565527 0.050102464416203 0.0539613585912874 0.05011910235563 82.4878461690523 110.500134106986 122.94239646055 129.484049922643 151.697662436463
20190314111018 50 "sad" "baseline" 299.995015825531 124 0.0263085433969905 0.0262417504128044 0.107699166585972 0.085917833221976 0.0338017120361329 0.023201141357422 0.0708756614956463 0.05528172719814 0.118438507080078 0.0967945336216714 0.114960970197404 0.0938720935120869 0.153725700378418 0.121538686909518 57.0776212624943 83.6893812719226 95.6764159520835 104.772648786827 117.464739763345
20190314111018 50 "sad" "main" 299.996160516318 158 0.0311342029960688 0.0313026702069225 0.11144788601656 0.0917310008730603 0.0606031394626785 0.0492989281071424 0.107431720267269 0.0887543408237172 0.110500837594024 0.091958666169798 0.130812681097733 0.106299993758811 0.12805612494021 0.106048890318666 72.9962526363751 90.8995357571338 101.03184552239 117.25729609127 129.092638122559
20190314121020 51 "excited" "baseline" 300.006977702445 81 0.0135116244119311 0.0119229236238208 0.0598374519348141 0.0584261209740859 NA NA 0.0513756697805305 0.0498493560142363 0.0538819149241707 0.0541403294509639 0.0682861836751305 0.065693731478415 0.0618317009420958 0.0607550331219291 0 76.7304001272993 110.170260026302 117.265115897459 117.88491106008
20190314121020 51 "excited" "main" 299.994547943593 142 0.0152488139061379 0.0166111481183074 0.0592029779951927 0.0607996125149052 0.0477355351723916 0.0477012423725871 0.0620505580195664 0.0643311755180031 0.0650017408891161 0.0694189852201024 0.0543703095572336 0.0593016453136098 0.0733786352248401 0.0662103753138053 87.2910675525369 113.887958375053 128.921427177506 139.497737062536 150.083787494725
20190314160712 52 "sad" "baseline" 299.990988880621 124 0.0303265181787686 0.0301489436145351 0.0999092718666949 0.0876400724982694 0.05765175559304 0.0408001929298443 0.0972811891815881 0.0858765438424442 0.101339201493697 0.0876638553239642 0.114753928474757 0.115556990855399 0.130154925755093 0.10879258639397 57.3486195055304 89.8765132066155 80.3268480815088 108.32475998996 118.391477698775
20190314160712 52 "sad" "main" 300.006060038911 156 0.0263768125145841 0.0253002044956314 0.119514790091322 0.103278841479876 0.0595443898981268 0.0503405412305303 0.109490612692084 0.0936549422864184 0.141365296157525 0.115787554250798 0.165916879971823 0.157649125653349 0.123168989817302 0.104866877958214 75.5673381766557 92.0168555723458 106.70305383269 102.314151178581 126.626333374479
20190319110512 53 "excited" "baseline" 300.011745421779 109 0.027669607170278 0.0285316052204975 0.106525506955768 0.0891069753080865 0.0437557754516602 0.0327877044677735 0.104972577086063 0.0941023560421464 0.127107916713746 0.103174833297729 0.131071273193359 0.113949267752511 0.124523385854867 0.0930276821262222 72.9436029116398 85.4462558698294 94.6362480735836 102.993464303319 123.998162953311
20190319110512 53 "excited" "main" 299.998409150254 122 0.0384401713547176 0.0391048304905313 0.109007533452905 0.0898516787018304 0.0538874986436633 0.0409002233434607 0.125283691666343 0.103087181028198 0.119546644731001 0.101907016118368 0.113868115876849 0.0964400864221091 0.135367102989784 0.111235424857571 76.7036121573917 85.6748444803645 82.3222801742051 104.774506620149 112.14376837129
20190319120217 54 "sad" "baseline" 299.989388491163 132 0.0191507096357102 0.0203165567809358 0.0577735440938407 0.0577328803125923 0.0487088626514785 0.0516860423088078 0.0613841295744216 0.0619212943893947 0.0616361756501376 0.0595311818105398 0.0641530090059554 0.0648617125541182 0.0524574541364397 0.0506951293945312 78.8434555300196 106.461809504706 110.376455960187 119.355090997034 133.41637271774
20190319120217 54 "sad" "main" 299.991583361608 140 0.0220238918728299 0.0235116011153173 0.0593867815912987 0.0595013760061905 0.0476717143339267 0.0462055453933584 0.0620029128327662 0.0609601584361423 0.0594264769353787 0.0602761340249179 0.0590683828081407 0.0589079700816764 0.072820707484654 0.0762775383966618 100.463398482475 115.28027425977 120.830618943033 125.75341596365 129.620759202853
20190319120811 55 "excited" "baseline" 300.004899334228 78 0.0215138053181266 0.0209824378222394 0.0882120191133942 0.0785462058831127 0.0548259202144937 0.0432105366142913 0.0459266052246094 0.0403443603515625 0.085521097867683 0.0691688051017078 0.102181840376421 0.0850770425235525 0.118499708695846 0.117556173571419 43.0891830182382 28.4519371406125 54.2675067947969 58.5620926105852 82.404649660422
20190319120811 55 "excited" "main" 299.995382913308 108 0.0115897665615292 0.0120112881060584 0.0988045691407145 0.0858337430408478 0.0324540358323319 0.0216360238882213 0.0784754042191943 0.0713494407939404 0.0897919828241519 0.0759498968685373 0.110947360950817 0.0906073866900279 0.141178872439325 0.129818058420591 54.0326726317119 79.6737991258413 72.2856910166463 68.1877043829264 102.53214426831
2019032195805 56 "sad" "baseline" 299.987501075411 114 0.0380616694546202 0.0366527335639631 0.108269858936754 0.0897111693903241 0.0622996044158935 0.0509111690521241 0.0871722697544767 0.06686309779931 0.115737687651094 0.0971004825757255 0.131589408874511 0.107556490434918 0.132250891465407 0.11531968104668 66.0886708883415 85.5361366515663 95.2508880371959 101.426051074638 112.43627410826
2019032195805 56 "sad" "main" 299.995221398956 124 0.0304880957812171 0.0298306640247248 0.111744529306845 0.0911205371788708 0.0427654811314175 0.0318015398297992 0.0944731441577834 0.07877276705401 0.138553980707606 0.111443300299856 0.120454954880934 0.0988778787130833 0.149956476935025 0.123474746218411 57.1483854682641 85.9574646498028 94.9461622249653 104.015389038796 120.329232052454
20190321112943 57 "excited" "baseline" 300.011208396789 82 0.0154380104221487 0.0144602878738762 0.0505399182947673 0.0492954303426549 0.0603059692382826 0.0533147621154798 0.0522899983723972 0.0523618056628183 0.0515230712890613 0.0487202000879969 0.0499475479125983 0.0467329423506186 0.0462064722964642 0.0479166783012363 40.98878872639 96.2501897838808 91.264582858753 113.637267483437 117.5259722945
20190321112943 57 "excited" "main" 299.990600402391 147 0.0158155562591635 0.0169421933532265 0.0604396951895991 0.0616822242314765 0.058553264818693 0.0587159682108939 0.0859573541368757 0.0876936994552341 0.0500948320116319 0.0497663046449099 0.0624438425959374 0.0626284029576687 0.0440688929966507 0.0493441908957731 99.0441986984944 116.42234701229 125.811689392708 136.206235887839 148.177439883528
20190321120635 58 "sad" "baseline" 300.003144267734 86 0.00935206619212002 0.0114771412845825 0.0556466343901876 0.0564466636393521 0.0326616668701173 0.0326122283935548 0.0444878616333008 0.0447757367406573 0.0506351318359362 0.0508385844807034 0.085304972330729 0.0858858149601861 0.0596497271611144 0.0616132695576146 30.0201103904031 98.0547158681803 110.578472270946 121.615880368791 127.720362117539
20190321120635 58 "sad" "main" 299.989208484331 111 0.00845901661636525 0.00995983734173431 0.0563783719933243 0.05870473112608 0.0585806239104478 0.0598390975898809 0.0450506112234927 0.054733006907033 0.0685190218970891 0.0634881372943115 0.0561701431274416 0.0568402318514312 0.057275306429182 0.0598592647205703 78.5435125478032 114.377751699886 120.876250949212 125.701900088535 135.077229865749
2019032291052 59 "excited" "baseline" 300.003479061483 89 0.0178069981151451 0.0199963981868572 0.118943982568393 0.0999989290177095 0.0447361477938568 0.0374331301734563 0.0581245994567873 0.048749580383301 0.171434077869762 0.151307845082989 0.11051537543683 0.0932667719387116 0.184529929569788 0.146988134530873 61.2533783758215 46.8148767315174 74.2595404556117 95.9360739595246 107.334493741476
2019032291052 59 "excited" "main" 300.004676884995 135 0.00846123714180965 0.00868377301629823 0.105394409097485 0.085248012776032 0.0512663229028665 0.0403270935472862 0.105711683478237 0.0884482003278275 0.125285783725846 0.102227910875549 0.117807954985518 0.0924993905504331 0.121377426673627 0.0988629359989382 83.585873823851 91.2851591146703 100.119764378001 108.447843905804 120.710697427677
20190322100609 60 "sad" "baseline" 299.990335777035 123 0.017483521000095 0.0179576083851745 0.0662743551096988 0.0631008925661584 0.063222589583624 0.0599459454363045 0.0687469343705598 0.0736680501657752 0.0626153235002 0.0575593865668025 0.0689819526672367 0.0653342463753443 0.0673828061714705 0.0602477927110067 56.8061269851616 85.0401989997623 115.312218519077 120.291313002914 131.141702071559
20190322100609 60 "sad" "main" 299.999075386071 105 0.0184919275123786 0.0198958449523025 0.0529817664944397 0.0535881725887813 0.0499884553797114 0.0505950057085832 0.0593525776110189 0.0589025257081905 0.0526891632080077 0.0521357770647321 0.0522373613226353 0.0531346199136425 0.0509723066354729 0.0531883980617052 79.9765134298854 106.636298952297 122.527286025569 121.890299582901 129.73361568516
20190304140604 61 "excited" "baseline" 300.007309694378 111 0.0246861503758476 0.0245061025092117 0.10632422524842 0.0867313992208127 0.0437327446570764 0.0314694037804238 0.118286639531454 0.0996345772409307 0.105930243554053 0.087003954302363 0.10352241734096 0.0874780115400045 0.124877440452575 0.0988353727466453 33.1557244332725 84.7653904599288 90.7817115841669 86.5913662612019 103.427912337804
20190304140604 61 "excited" "main" 300.003496216407 139 0.0200675371203646 0.0200408934988511 0.103181509213794 0.0850248976264144 0.0345438816236414 0.0263288481339165 0.110960617874608 0.092805439961502 0.115901497774345 0.0968270597706693 0.103090209960938 0.0887006882887621 0.137410032098945 0.108083069541238 71.1048786493801 90.0606747617686 104.871862001447 115.598630381018 120.324633598711
20190304145906 62 "sad" "baseline" 300.003946299178 123 0.0229469800639026 0.0218707823879175 0.11131346303565 0.0932810272419356 0.0621275168971011 0.0474795069266399 0.092701227409339 0.0876235568837753 0.124404473044656 0.101140658530869 0.115773623148599 0.0941013248988545 0.154821971158804 0.127826188395027 39.2828754097725 78.8584032826113 85.0390804273666 92.2361455333676 112.138428933738
20190304145906 62 "sad" "main" 300.020206029841 110 0.0215395398560931 0.0212887758823523 0.0989431700155896 0.0819290590095232 0.0375993092854819 0.0285627068413629 0.088696411193124 0.0742174758325757 0.117331161102691 0.0908296613391167 0.130095565478007 0.116994220958485 0.104949469315379 0.0853491224175313 61.1700766280222 81.6579173207413 90.4509900596046 101.889841352734 110.487876681933
2019030790143 63 "excited" "baseline" 300.005368756764 114 0.031113224189368 0.0321300928484143 0.121097314480416 0.113598971138902 0.0612693710327152 0.0686727385240445 0.104067732030695 0.0905526918217461 0.169514689148247 0.173542128324509 0.10892594197591 0.0857105669294071 0.138909353173297 0.115307675586848 64.6932292416135 77.1566167371614 98.1470832979109 84.8404263405888 76.2337116616044
2019030790143 63 "excited" "main" 300.006907387814 125 0.0307008409728564 0.0315894405670085 0.115424332566298 0.0982727669144516 0.0744974104826118 0.0617821388448625 0.0951373847670569 0.082410649438963 0.142426750070511 0.127726577932185 0.134641973322088 0.110026445386888 0.133133293600644 0.11348830969625 49.8413327705445 89.3010902172275 101.164378912011 104.828923627486 119.94021346097
20190307113548 64 "sad" "baseline" 300.008140224621 85 0.0123319789341518 0.011905633439034 0.0565343199657792 0.0555354946978679 0.0544061462402347 0.0511983352661135 0.0574652794731993 0.0528091458610568 0.0464722736065191 0.0477952462177794 0.0522310180664068 0.0548960618239189 0.0875641443822296 0.0850781878006365 86.2278042707772 105.02925216843 113.611988925628 121.082823685356 125.832352836874
20190307113548 64 "sad" "main" 299.995229851314 125 0.0152913238595708 0.0153536957798319 0.0614413188603518 0.0632138162447695 0.0505172171297946 0.0531540275573735 0.056740397949218 0.0594872353891217 0.056288756485824 0.0610210458099876 0.0482496932312686 0.0472461511038404 0.100876521321086 0.100342478224069 83.3408508057614 107.736190739616 118.883495029412 129.518413424055 130.908719841452
20190308100345 65 "excited" "baseline" 300.013440497483 102 0.0281078281094437 0.0268056623780853 0.106065193380264 0.0904843684577388 0.024371337890625 0.01624755859375 0.0390836958451705 0.0307660328258168 0.10104058946882 0.083331605326228 0.122798058501945 0.104887024966153 0.1518532167632 0.134327786328892 33.2113153671041 80.0919904289429 77.2341822067363 79.8729912790059 103.368091315192
20190308100345 65 "excited" "main" 299.994692808682 114 0.0308141890750565 0.0326543084717715 0.135985381192677 0.116332044763895 0.0677286321466621 0.0529810795593263 0.115332091804985 0.0999791538014134 0.121611695376309 0.102904722690582 0.241149002947126 0.210915809469766 0.161516974599738 0.139465188489201 78.9078669675635 76.6964270540521 94.5731362432028 109.390428950904 117.709435365492
20190308112320 66 "sad" "baseline" 300.010888783234 101 0.0210868243021986 0.0201051024225889 0.111532792842708 0.093868441607679 0.0301519775390625 0.0226411946614583 0.0484620094299318 0.0329793930053712 0.122856998521911 0.107264651477676 0.10311286614158 0.0873293747901918 0.152432898223714 0.128296649612322 7.04324020165781 41.9378642977735 78.9301393997822 78.6462750194519 98.0764164007179
20190308112320 66 "sad" "main" 299.986225029621 126 0.0199458462381748 0.0204223765479501 0.113417950700372 0.0925856461495399 0.0628637417879973 0.0461284093919144 0.101174993581705 0.0808120819022754 0.127116945892455 0.0997008474793886 0.145194612121581 0.123046978879046 0.112035740819472 0.0948219675148657 63.4233521633561 67.1206354690241 86.4538185800228 107.88604986944 71.7848211906951
20190308120148 67 "excited" "baseline" 299.99790110469 102 0.0211290854318665 0.0226244498080168 0.0608991419581137 0.0615013122918012 0.0630747424316405 0.0665103656978397 0.0376463946174155 0.0391670445033463 0.0839552904104261 0.08125015535113 0.0667413210868841 0.0672308030495282 0.0490898947282274 0.0491517585565239 68.6292766620833 104.509299511763 111.146816417658 123.547975652263 130.256114562875
20190308120148 67 "excited" "main" 299.995646143095 133 0.0271361024471638 0.0266062351743034 0.0607977737197303 0.0601111600672317 0.0500512030465265 0.052017711230687 0.0622031249999992 0.0587848931037217 0.0600043261492698 0.0564868809626657 0.0426091412135535 0.0432320709228518 0.0889495413643977 0.0896106080334599 101.055294430073 112.075947500806 114.590351444147 131.590995569916 140.296676943033
20190312121547 68 "sad" "baseline" 299.996465155367 123 0.0370604807654923 0.0353241509219978 0.0614978917767348 0.0619094201487766 0.0668028458305027 0.0677031639762546 0.0626461198594823 0.0594572516360987 0.0501146891457695 0.0515161564585928 0.0700987381987525 0.0684176904028594 0.0597358776274183 0.0631197639234139 51.9563920089481 81.6439549863339 110.52764307767 121.163542913904 134.263690938109
20190312121547 68 "sad" "main" 300.007029541159 143 0.0304984361566262 0.030265050341426 0.0683114317821938 0.0661990003470014 0.0542090784048117 0.0529285188207832 0.0713056983384003 0.0695230035152076 0.0594081709985021 0.0603849983024788 0.0671154901179305 0.0637446309198737 0.0844349115545092 0.080543148408579 84.3695901472336 109.25728150456 118.124352863237 130.205132812201 144.100070791106
2019031490714 69 "excited" "baseline" 299.993707521241 87 0.0324205332788928 0.0304209653451626 0.0954205581521541 0.0780530808322687 0.0837766100796787 0.0680496136160459 0.0830878349784373 0.0665872717119452 0.101344988934406 0.0752307513581607 0.102987872608205 0.0888890393663028 0.105308518226701 0.0867082927037804 23.3346572047853 74.9777616186049 67.0842907014846 64.3125985081076 91.5445914729014
2019031490714 69 "excited" "main" 299.991966335465 144 0.030309214889382 0.0287995755365129 0.113274436945179 0.0954535657309121 0.0645297104408002 0.0498240093362742 0.121885184201327 0.106374075352645 0.118126705046623 0.0949748709542412 0.133944542086854 0.11945532693886 0.127494539533343 0.104608840103988 55.42794105744 86.7028026257101 96.4543554687501 104.336321867068 115.932291090669
20190314100718 70 "sad" "baseline" 299.998828140919 141 0.0179060713769264 0.0188775610260953 0.108074173381911 0.0909381591617148 0.0522915840148927 0.0388741078096278 0.104726782596473 0.0834539796791827 0.120826370675222 0.0947446542700935 0.129236901806247 0.104694925940405 0.131868621826172 0.154890198820955 44.2982545158149 89.5588949195466 104.414879323132 116.848796757297 126.706111829634
20190314100718 70 "sad" "main" 300.015907338005 120 0.0176832565612206 0.0165899901586131 0.101108949065931 0.0842643792049043 0.0575854387159475 0.0442164945201716 0.106590465198864 0.092311762142805 0.10036199792639 0.087281458173479 0.125179325912937 0.104810702145754 0.150802726745606 0.12391328348916 74.6359714056922 89.5489122507266 97.6379286624987 110.361960785754 124.434555539062
20190314111021 71 "excited" "baseline" 299.99604611955 101 0.0192359176124958 0.0189635069183433 0.0540203545123886 0.0558613899915331 0.0522010986328124 0.0506258789062499 0.0517062155983677 0.048644365830856 0.0531888169508698 0.0538008010619171 0.0675431039598256 0.0785335358187686 0.0486276152474542 0.0502090157995694 25.2289138055473 76.3311682637533 92.8935544593312 107.502292908044 117.212171550688
20190314111021 71 "excited" "main" 300.014653326068 136 0.0194921642235792 0.0192896843485833 0.0627632415522321 0.0625092065278138 0.0487500167416183 0.0511735230431769 0.0763193969337302 0.0656641025197505 0.0555353565216068 0.063394808842586 0.0728674367386078 0.0730189938810916 0.0576967707901145 0.058826430778999 91.327177673902 105.566562937394 121.269299925535 112.255895233154 135.551963593309
2019031585938 72 "sad" "baseline" 300.014170896594 147 0.0298080315370703 0.0297788978396773 0.136597020698316 0.107967179207649 0.0563992309570314 0.0439057282478579 0.126992230523716 0.100113708131454 0.120467194693428 0.10238293647766 0.129371676974826 0.101538523020762 0.255224750913423 0.196489543610318 68.2093683796544 85.102168120155 99.3889375522315 110.048654421975 125.298062733056
2019031585938 72 "sad" "main" 300.008610787861 153 0.0298329763687077 0.0291683698159148 0.116742334883764 0.0949167619736544 0.0706046849552741 0.0561891382925409 0.10652519829898 0.0866591696755697 0.13200809987386 0.106741385505312 0.149085736955916 0.118192110231775 0.125595861581655 0.107473032224428 82.5926613054941 93.9919594923383 103.468357973153 121.584817064569 124.291361885299
