"subjectID" "window" "actual" "optimal"
"1" "9.06" 27.9772113725792 26.8574198426965
"1" "9.06" 29.6293593905886 76.5262050197648
"1" "9.06" 70.5896715825888 76.5262050197648
"1" "9.06" 109.20413529125 115.304809513675
"1" "9.06" 152.318332299435 154.220243577379
"1" "9.06" 186.893623488961 189.166518600358
"1" "9.06" 232.860544177643 232.07349220652
"1" "9.06" 290.320520843238 284.363949702735
"1" "9.07" 19.2900816704174 26.8574198426965
"1" "9.07" 27.9772113725792 76.5420352853635
"1" "9.07" 29.6293593905886 76.5420352853635
"1" "9.07" 70.5896715825888 76.5420352853635
"1" "9.07" 109.20413529125 115.304809513675
"1" "9.07" 152.318332299435 154.23644574449
"1" "9.07" 186.893623488961 189.166518600358
"1" "9.07" 232.860544177643 232.097769949331
"1" "9.07" 290.320520843238 284.363949702735
"1" "9.08" 19.2900816704174 26.8758090442705
"1" "9.08" 27.9772113725792 26.8758090442705
"1" "9.08" 29.6293593905886 76.5420352853635
"1" "9.08" 70.5896715825888 76.5420352853635
"1" "9.08" 109.20413529125 115.325959902859
"1" "9.08" 152.318332299435 154.23644574449
"1" "9.08" 186.893623488961 189.182435803973
"1" "9.08" 232.860544177643 232.097769949331
"1" "9.08" 290.320520843238 284.363949702735
"1" "9.09" 19.2900816704174 26.8758090442705
"1" "9.09" 27.9772113725792 76.5584816637763
"1" "9.09" 29.6293593905886 76.5584816637763
"1" "9.09" 70.5896715825888 76.5584816637763
"1" "9.09" 109.20413529125 115.325959902859
"1" "9.09" 152.318332299435 154.252215334598
"1" "9.09" 186.893623488961 189.182435803973
"1" "9.09" 232.860544177643 232.097769949331
"1" "9.09" 290.320520843238 284.389979186194
"1" "9.1" 19.2900816704174 26.8941683609014
"1" "9.1" 27.9772113725792 26.8941683609014
"1" "9.1" 29.6293593905886 76.5743689824479
"1" "9.1" 70.5896715825888 76.5743689824479
"1" "9.1" 109.20413529125 115.347122064899
"1" "9.1" 152.318332299435 154.268387314898
"1" "9.1" 186.893623488961 189.198749058549
"1" "9.1" 232.860544177643 232.122107160161
"1" "9.1" 290.320520843238 284.389979186194
"1" "9.11" 19.2900816704174 26.8941683609014
"1" "9.11" 27.9772113725792 76.5743689824479
"1" "9.11" 29.6293593905886 76.5743689824479
"1" "9.11" 70.5896715825888 76.5743689824479
"1" "9.11" 109.20413529125 115.347122064899
"1" "9.11" 152.318332299435 154.268387314898
"1" "9.11" 186.893623488961 189.213697869264
"1" "9.11" 232.860544177643 232.122107160161
"1" "9.11" 290.320520843238 284.415514511555
"1" "9.12" 19.2900816704174 26.9125989184066
"1" "9.12" 27.9772113725792 26.9125989184066
"1" "9.12" 29.6293593905886 76.5906354474667
"1" "9.12" 70.5896715825888 76.5906354474667
"1" "9.12" 109.20413529125 115.367941908501
"1" "9.12" 152.318332299435 154.284356439828
"1" "9.12" 186.893623488961 189.213697869264
"1" "9.12" 232.860544177643 232.14649870725
"1" "9.12" 290.320520843238 284.415514511555
"1" "9.13" 19.2900816704174 26.9125989184066
"1" "9.13" 27.9772113725792 76.6061647505588
"1" "9.13" 29.6293593905886 76.6061647505588
"1" "9.13" 70.5896715825888 76.6061647505588
"1" "9.13" 109.20413529125 115.367941908501
"1" "9.13" 152.318332299435 154.284356439828
"1" "9.13" 186.893623488961 189.230276465909
"1" "9.13" 232.860544177643 232.14649870725
"1" "9.13" 290.320520843238 284.415514511555
"1" "9.14" 19.2900816704174 26.9310155899786
"1" "9.14" 27.9772113725792 26.9310155899786
"1" "9.14" 29.6293593905886 76.6061647505588
"1" "9.14" 70.5896715825888 76.6061647505588
"1" "9.14" 109.20413529125 115.388892762863
"1" "9.14" 152.318332299435 154.300712861544
"1" "9.14" 186.893623488961 189.246731296629
"1" "9.14" 232.860544177643 232.17077826127
"1" "9.14" 290.320520843238 284.442327644629
"1" "9.15" 19.2900816704174 26.9310155899786
"1" "9.15" 27.9772113725792 76.6221504782346
"1" "9.15" 29.6293593905886 76.6221504782346
"1" "9.15" 70.5896715825888 76.6221504782346
"1" "9.15" 109.20413529125 115.388892762863
"1" "9.15" 152.318332299435 154.316976006013
"1" "9.15" 186.893623488961 189.246731296629
"1" "9.15" 232.860544177643 232.17077826127
"1" "9.15" 290.320520843238 284.442327644629
"1" "9.16" 19.2900816704174 26.9496909625216
"1" "9.16" 27.9772113725792 76.6381543179969
"1" "9.16" 29.6293593905886 76.6381543179969
"1" "9.16" 70.5896715825888 76.6381543179969
"1" "9.16" 109.20413529125 115.388892762863
"1" "9.16" 152.318332299435 154.316976006013
"1" "9.16" 186.893623488961 189.262270863237
"1" "9.16" 232.860544177643 232.17077826127
"1" "9.16" 290.320520843238 284.442327644629
"1" "9.17" 19.2900816704174 26.9680819753042
"1" "9.17" 27.9772113725792 26.9680819753042
"1" "9.17" 29.6293593905886 76.6381543179969
"1" "9.17" 70.5896715825888 76.6381543179969
"1" "9.17" 109.20413529125 115.41021189632
"1" "9.17" 152.318332299435 154.333072217418
"1" "9.17" 186.893623488961 189.277534522392
"1" "9.17" 232.860544177643 232.195041514412
"1" "9.17" 290.320520843238 284.469038746281
"1" "9.18" 19.2900816704174 26.9680819753042
"1" "9.18" 27.9772113725792 76.6541225373222
"1" "9.18" 29.6293593905886 76.6541225373222
"1" "9.18" 70.5896715825888 76.6541225373222
"1" "9.18" 109.20413529125 115.41021189632
"1" "9.18" 152.318332299435 154.333072217418
"1" "9.18" 186.893623488961 189.277534522392
"1" "9.18" 232.860544177643 232.195041514412
"1" "9.18" 290.320520843238 284.469038746281
"1" "9.19" 19.2900816704174 26.9863923893012
"1" "9.19" 27.9772113725792 26.9863923893012
"1" "9.19" 29.6293593905886 76.6541225373222
"1" "9.19" 70.5896715825888 76.6541225373222
"1" "9.19" 109.20413529125 115.431202597273
"1" "9.19" 152.318332299435 154.34930457134
"1" "9.19" 186.893623488961 189.293486742707
"1" "9.19" 232.860544177643 232.219315332938
"1" "9.19" 290.320520843238 284.495093284793
"1" "9.2" 19.2900816704174 26.9863923893012
"1" "9.2" 27.9772113725792 76.6702078814745
"1" "9.2" 29.6293593905886 76.6702078814745
"1" "9.2" 70.5896715825888 76.6702078814745
"1" "9.2" 109.20413529125 115.431202597273
"1" "9.2" 152.318332299435 154.364594794888
"1" "9.2" 186.893623488961 189.293486742707
"1" "9.2" 232.860544177643 232.219315332938
"1" "9.2" 290.320520843238 284.495093284793
"1" "9.21" 19.2900816704174 27.0051257205214
"1" "9.21" 27.9772113725792 27.0051257205214
"1" "9.21" 29.6293593905886 76.6862379837625
"1" "9.21" 70.5896715825888 76.6862379837625
"1" "9.21" 109.20413529125 115.452299253933
"1" "9.21" 152.318332299435 154.364594794888
"1" "9.21" 186.893623488961 189.310225329451
"1" "9.21" 232.860544177643 232.219315332938
"1" "9.21" 290.320520843238 284.495093284793
"1" "9.22" 19.2900816704174 27.0051257205214
"1" "9.22" 27.9772113725792 27.0051257205214
"1" "9.22" 29.6293593905886 76.6862379837625
"1" "9.22" 70.5896715825888 76.6862379837625
"1" "9.22" 109.20413529125 115.452299253933
"1" "9.22" 152.318332299435 154.381233765156
"1" "9.22" 186.893623488961 189.326303428769
"1" "9.22" 232.860544177643 232.243638959702
"1" "9.22" 290.320520843238 284.521545685475
"1" "9.23" 19.2900816704174 27.0235381659399
"1" "9.23" 27.9772113725792 27.0235381659399
"1" "9.23" 29.6293593905886 76.7024024173598
"1" "9.23" 70.5896715825888 76.7024024173598
"1" "9.23" 109.20413529125 115.473443303886
"1" "9.23" 152.318332299435 154.396894380876
"1" "9.23" 186.893623488961 189.326303428769
"1" "9.23" 232.860544177643 232.243638959702
"1" "9.23" 290.320520843238 284.521545685475
"1" "9.24" 19.2900816704174 27.0235381659399
"1" "9.24" 27.9772113725792 76.7178321039755
"1" "9.24" 29.6293593905886 76.7178321039755
"1" "9.24" 70.5896715825888 76.7178321039755
"1" "9.24" 109.20413529125 115.473443303886
"1" "9.24" 152.318332299435 154.396894380876
"1" "9.24" 186.893623488961 189.342105620633
"1" "9.24" 232.860544177643 232.268053448768
"1" "9.24" 290.320520843238 284.521545685475
"1" "9.25" 19.2900816704174 27.0420843389315
"1" "9.25" 27.9772113725792 27.0420843389315
"1" "9.25" 29.6293593905886 76.7178321039755
"1" "9.25" 70.5896715825888 76.7178321039755
"1" "9.25" 109.20413529125 115.494780851298
"1" "9.25" 152.318332299435 154.413006289422
"1" "9.25" 186.893623488961 189.358077462376
"1" "9.25" 232.860544177643 232.268053448768
"1" "9.25" 290.320520843238 284.547659390136
"2" "8.75" 55.116708550867 47.9763893857135
"2" "8.75" 115.629519984424 93.8132821968754
"2" "8.75" 175.502029308375 158.288586819533
"2" "8.75" 249.914261607961 245.896874608515
"2" "8.75" 300.001480059347 300.001480059347
"2" "8.76" 55.116708550867 47.9958837264411
"2" "8.76" 115.629519984424 93.8132821968754
"2" "8.76" 175.502029308375 158.288586819533
"2" "8.76" 249.914261607961 245.921832158312
"2" "8.76" 300.001480059347 300.001480059347
"2" "8.77" 55.116708550867 47.9958837264411
"2" "8.77" 115.629519984424 93.8342728978282
"2" "8.77" 175.502029308375 158.288586819533
"2" "8.77" 249.914261607961 245.921832158312
"2" "8.77" 300.001480059347 300.001480059347
"2" "8.78" 55.116708550867 48.0158456608723
"2" "8.78" 115.629519984424 93.8342728978282
"2" "8.78" 175.502029308375 158.311038562142
"2" "8.78" 249.914261607961 245.946756804485
"2" "8.78" 300.001480059347 300.001480059347
"2" "8.79" 55.116708550867 48.0158456608723
"2" "8.79" 115.629519984424 93.8553330284466
"2" "8.79" 175.502029308375 158.311038562142
"2" "8.79" 249.914261607961 245.946756804485
"2" "8.79" 300.001480059347 300.001480059347
"2" "8.8" 55.116708550867 48.0356156071851
"2" "8.8" 115.629519984424 93.8553330284466
"2" "8.8" 175.502029308375 158.333902052854
"2" "8.8" 249.914261607961 245.946756804485
"2" "8.8" 300.001480059347 300.001480059347
"2" "8.81" 55.116708550867 48.0356156071851
"2" "8.81" 115.629519984424 93.8764130823602
"2" "8.81" 175.502029308375 158.333902052854
"2" "8.81" 249.914261607961 245.971593305169
"2" "8.81" 300.001480059347 300.001480059347
"2" "8.82" 55.116708550867 48.0552898613067
"2" "8.82" 115.629519984424 93.8764130823602
"2" "8.82" 175.502029308375 158.356454015676
"2" "8.82" 249.914261607961 245.971593305169
"2" "8.82" 300.001480059347 300.001480059347
"2" "8.83" 55.116708550867 48.0552898613067
"2" "8.83" 115.629519984424 93.8972398689289
"2" "8.83" 175.502029308375 158.356454015676
"2" "8.83" 249.914261607961 245.996494707497
"2" "8.83" 300.001480059347 300.001480059347
"2" "8.84" 55.116708550867 48.0750607132238
"2" "8.84" 115.629519984424 93.8972398689289
"2" "8.84" 175.502029308375 158.379331996058
"2" "8.84" 249.914261607961 245.996494707497
"2" "8.84" 300.001480059347 300.001480059347
"2" "8.85" 55.116708550867 48.0750607132238
"2" "8.85" 115.629519984424 93.9183805983328
"2" "8.85" 175.502029308375 158.379331996058
"2" "8.85" 249.914261607961 245.996494707497
"2" "8.85" 300.001480059347 300.001480059347
"2" "8.86" 55.116708550867 48.0947177608631
"2" "8.86" 115.629519984424 93.9183805983328
"2" "8.86" 175.502029308375 158.379331996058
"2" "8.86" 249.914261607961 246.02135233895
"2" "8.86" 300.001480059347 300.001480059347
"2" "8.87" 55.116708550867 48.0947177608631
"2" "8.87" 115.629519984424 93.9183805983328
"2" "8.87" 175.502029308375 158.401909617669
"2" "8.87" 249.914261607961 246.02135233895
"2" "8.87" 300.001480059347 300.001480059347
"2" "8.88" 55.116708550867 48.1148593068203
"2" "8.88" 115.629519984424 93.9394688026854
"2" "8.88" 175.502029308375 158.401909617669
"2" "8.88" 249.914261607961 246.046251024465
"2" "8.88" 300.001480059347 300.001480059347
"2" "8.89" 55.116708550867 48.1148593068203
"2" "8.89" 115.629519984424 93.9394688026854
"2" "8.89" 175.502029308375 158.424601345426
"2" "8.89" 249.914261607961 246.046251024465
"2" "8.89" 300.001480059347 300.001480059347
"2" "8.9" 55.116708550867 48.1347071351056
"2" "8.9" 115.629519984424 93.9603121920002
"2" "8.9" 175.502029308375 158.424601345426
"2" "8.9" 249.914261607961 246.046251024465
"2" "8.9" 300.001480059347 300.001480059347
"2" "8.91" 55.116708550867 48.1347071351056
"2" "8.91" 115.629519984424 93.9603121920002
"2" "8.91" 175.502029308375 158.447282809668
"2" "8.91" 249.914261607961 246.071059149547
"2" "8.91" 300.001480059347 300.001480059347
"2" "8.92" 55.116708550867 48.1543949732922
"2" "8.92" 115.629519984424 93.9812790453723
"2" "8.92" 175.502029308375 158.447282809668
"2" "8.92" 249.914261607961 246.071059149547
"2" "8.92" 300.001480059347 300.001480059347
"2" "8.93" 55.116708550867 48.1543949732922
"2" "8.93" 115.629519984424 93.9812790453723
"2" "8.93" 175.502029308375 158.47002011951
"2" "8.93" 249.914261607961 246.095925233306
"2" "8.93" 300.001480059347 300.001480059347
"2" "8.94" 55.116708550867 48.1739720258822
"2" "8.94" 115.629519984424 94.0022217492955
"2" "8.94" 175.502029308375 158.47002011951
"2" "8.94" 249.914261607961 246.095925233306
"2" "8.94" 300.001480059347 300.001480059347
"2" "8.95" 55.116708550867 48.1739720258822
"2" "8.95" 115.629519984424 94.0022217492955
"2" "8.95" 175.502029308375 158.47002011951
"2" "8.95" 249.914261607961 246.095925233306
"2" "8.95" 300.001480059347 300.001480059347
"2" "8.96" 55.116708550867 48.1935834914368
"2" "8.96" 115.629519984424 94.0228933756553
"2" "8.96" 175.502029308375 158.492609815845
"2" "8.96" 249.914261607961 246.120760526518
"2" "8.96" 300.001480059347 300.001480059347
"2" "8.97" 55.116708550867 48.2131729206193
"2" "8.97" 115.629519984424 94.0228933756553
"2" "8.97" 175.502029308375 158.492609815845
"2" "8.97" 249.914261607961 246.120760526518
"2" "8.97" 300.001480059347 300.001480059347
"2" "8.98" 55.116708550867 48.2131729206193
"2" "8.98" 115.629519984424 94.0437237846413
"2" "8.98" 175.502029308375 158.515347729424
"2" "8.98" 249.914261607961 246.145430094138
"2" "8.98" 300.001480059347 300.001480059347
"2" "8.99" 55.116708550867 48.2328290626542
"2" "8.99" 115.629519984424 94.0437237846413
"2" "8.99" 175.502029308375 158.515347729424
"2" "8.99" 249.914261607961 246.145430094138
"2" "8.99" 300.001480059347 300.001480059347
"2" "9" 55.116708550867 48.2328290626542
"2" "9" 115.629519984424 94.0643404710048
"2" "9" 175.502029308375 158.537941048177
"2" "9" 249.914261607961 244.926824453128
